parameter_names,S1,S1_conf,ST,ST_conf
sigma,0.00040397448775373603,0.0005825139665956031,0.0003508919692996604,6.284523583345312e-05
f1,0.00015311136620100373,0.000971976902440687,0.0010097409501517915,0.00010609336308911325
K2,0.5694747411517475,0.02184654881507307,0.582201725586982,0.017444965597503578
b2,0.11078253317425059,0.01365888727432438,0.16951502537685825,0.008126635508870645
a2,0.20604511748250828,0.01543662841341115,0.2485885891379699,0.010864867180997495
d2,-9.748873520064797e-05,0.00112632852513091,0.0012253786901798127,0.0001524942544766925
e2,0.0045666867761486474,0.0040981748407374,0.013328628350373763,0.0013804959895855158
g2,0.0005923912771249174,0.0015693885276631121,0.0036702462619718802,0.00043633995884227413
c3,0.0030325889677035715,0.003441690279930262,0.012192799089577825,0.0011010952091087237
b3,0.003978184280345599,0.003581113355321745,0.011913849265787663,0.0010308590706283299
d4,0.00035300415233454247,0.0014215882533718043,0.0020674807123750275,0.00028757851688318884
c41,0.0004136885460611055,0.0005914730084619313,0.00029520808931232146,7.471379461048047e-05
c42,0.0008624588146045287,0.0015694875993020553,0.00276030015697285,0.0002967575615692825
e5,0.0041708534952590364,0.0028948263362050903,0.010563961238107284,0.0011573576879623999
c51,0.00012004316734752431,0.0005492954313701705,0.0003175105942490748,6.427316843915493e-05
c52,0.014109086911275864,0.005295587082394447,0.031645482306020406,0.0024601306100016764
K6,-1.6926766394180747e-05,0.00045874436148821314,0.00024509437360769465,3.585418563816471e-05
f6,1.052641025950956e-06,0.0004590270942968501,0.0002735996906191651,5.9936894384196244e-05
b6,0.00013271970256272168,0.0013000231647857289,0.0016428692316670535,0.0001657194157474747
c6,-0.00042872767366703844,0.0010010111646341139,0.0011953497387340397,0.00017389688510003172
K7,0.00022866347132772193,0.0004537537001223623,0.00028663229719922746,5.7832835933695275e-05
g7,2.0125656840439924e-06,0.0005199893401708176,0.0002949223848616792,5.8607366805176236e-05
b7,0.002247242208420861,0.0021344546605117343,0.006000392190343433,0.0005142070985756249
c7,0.0010660421381737453,0.0014081391365465684,0.0027931498341824874,0.0003231297770297343
