parameter_names,S1,S1_conf,ST,ST_conf
sigma,8.286336680545841e-05,0.00022889209339664045,0.0004201866981295452,7.619588184723171e-05
f1,-0.0004114766945264021,0.0008840924432777638,0.0031376394264141104,0.0006017750781523262
K2,0.02382751054635546,0.003971867534888471,0.15174498603790254,0.010246098868885556
b2,0.0034187788793724767,0.001999687365311553,0.03392033251950138,0.003614675177432241
a2,0.011042259284304502,0.0032705310102941754,0.08131085513167528,0.005663632570937621
d2,0.0007964325029597639,0.0020888673391318544,0.027498727222674726,0.0034987476713911995
e2,-0.000134579445917118,0.000919073936493048,0.009713543059376531,0.0012972434573969792
g2,0.00028473475777769815,0.0005473992602977926,0.0025765818607687927,0.00043713888337033305
c3,0.05435665108953731,0.005976438122149941,0.2600108696337368,0.015621406133451362
b3,0.03732081992720803,0.0045184311323497196,0.20891005009939592,0.013280481312823195
d4,0.3204536202998964,0.020797375493969348,0.7495386844586066,0.023077202614124336
c41,6.51114987570778e-05,0.000220836524054101,0.00036049619521565953,7.06862853423587e-05
c42,0.06599570745652522,0.0054051265698090755,0.2574567162125392,0.013844234933408368
e5,-0.00017290665056478096,0.0009625854106658326,0.010248201431087832,0.0016066715671758651
c51,8.087157148459007e-05,0.00021480808139789584,0.0003546498303562348,6.569150217293859e-05
c52,0.0025732232030900065,0.001672159107153338,0.019322067934499896,0.0020239096943772865
K6,-3.572545215777709e-06,0.00017907891266278738,0.00035365627661796464,6.224237529580182e-05
f6,0.00012016538674683678,0.00019349831314713386,0.0003424424661952754,5.566481580591983e-05
b6,0.00013107492367970614,0.000987720419653108,0.012011606073346122,0.0020488967845373016
c6,7.867245532063153e-05,0.000756599058173935,0.007564596101065534,0.001458521173914994
K7,6.164110278569058e-05,0.00023480486853947956,0.00034084836952290895,6.612298543376692e-05
g7,-8.323721810359272e-05,0.00028124366909218317,0.0005964138027658978,0.0001269559030265462
b7,0.0007234457830026913,0.000757539718880082,0.005120855848848683,0.0006618401239180616
c7,0.0005964627821622938,0.0006211753134747058,0.0032365875150692958,0.0004596079947936804
