parameter_names,S1,S1_conf,ST,ST_conf
sigma,2.7741086069701223e-05,0.00021594650956773041,0.0004063595105636424,0.0001346641875567955
f1,-0.00020872608700253967,0.0007997727924950571,0.0032514563770223333,0.0007439958070446615
K2,0.022405640914330442,0.0058411726739052506,0.15419026088656826,0.016599686773205113
b2,2.8277326955081556e-06,0.001987291792605174,0.03394550892664319,0.004529969311062316
a2,0.008531632847423885,0.003575260497283629,0.08180644557328018,0.008826112101510877
d2,0.0006505174397090115,0.0021015786902444595,0.027839613158008793,0.004818031290652301
e2,0.0007155986941457006,0.0017709363667813257,0.009863125044716276,0.0018733302553864252
g2,-0.00029057667207046164,0.000706090501077526,0.002756814354551012,0.0005306643299726884
c3,0.04953021923410959,0.007097733072161146,0.24372243888409947,0.019092523970912243
b3,0.03746107278458387,0.0055815992857670025,0.19614534768484043,0.016289730273933843
d4,0.333047157075759,0.026425452229435386,0.7460232943957794,0.03791721865628074
c41,0.0001565755504127351,0.00023031450340083666,0.00047226583860322623,0.00018805413855603166
c42,0.06363171501111453,0.008016649402768937,0.2637840244998966,0.021992330787475135
e5,0.00032422528181904486,0.0012633814066499987,0.009503107286130793,0.0015075219772903723
c51,7.640796711610805e-05,0.00022650587955882074,0.0003843066680491214,0.00015965003241878375
c52,5.0756919587475923e-05,0.0017867100408787073,0.017914671775406673,0.0021417392395296016
K6,0.00019856319000566926,0.0004256265678068519,0.00041623969370082237,0.00014295114906623653
f6,1.4591330158000861e-05,0.00022109511642171554,0.0004188414950634187,0.00016194284708932887
b6,-0.00022123023290480275,0.0021845896678647043,0.014187559638252882,0.003355587151231964
c6,-0.0005604001059785972,0.0009217057903641512,0.009173553260252158,0.002719217580033916
K7,0.00020219872534719895,0.00026572695181442495,0.00036753224899369486,0.00012219213713463527
g7,0.0003938549860684329,0.0004411342148331936,0.0006469685209024081,0.00021216402878496845
b7,0.000442556147630672,0.0010226225909483625,0.006270626593977094,0.0018239225350768927
c7,0.0005041774486584542,0.0008904190595275145,0.0032697625745960295,0.0006974769177822731
