parameter_names,S1,S1_conf,ST,ST_conf
sigma,-4.938651604876775e-06,0.0003874707411498603,0.0003834026668385863,0.0002154466083325498
f1,-0.0015668581629342958,0.004540157641137021,0.004885453538706349,0.003402144482846148
K2,0.01830443030638218,0.013708690323041561,0.14347078785135584,0.031080981590500153
b2,-0.0034836132480589722,0.008291699232929512,0.038093829509086734,0.009839491401196077
a2,0.014712006543475644,0.011412227682912173,0.0838603855847495,0.019491099824875433
d2,0.0006274241468245948,0.003247771532950081,0.02802222109944396,0.011194223546533311
e2,-5.1814126278173535e-05,0.004191271137250657,0.011098245035020288,0.004885946461743565
g2,-0.0014503836081718065,0.002927287302604889,0.0023925017427286165,0.0011537483925308817
c3,0.0574028400959001,0.014973908719258381,0.259643502225893,0.05896511319128803
b3,0.030202732640778666,0.013497395547579364,0.19324194872536224,0.04304744244802525
d4,0.32812357196959324,0.09276588548445734,0.7576215762077843,0.08760938028478386
c41,0.00021279983895781417,0.0003851844494987388,0.0002765249015070009,0.00015511843945402028
c42,0.05697333400811736,0.013975515983053197,0.25338509541091486,0.06731777161668434
e5,-0.00017183733138674982,0.0027580206586500407,0.009505803999550384,0.005110543825058497
c51,0.0003360338372609252,0.0004573640743069406,0.000198698932017173,0.0001021949931140133
c52,0.0009603359334761588,0.0038540937165542632,0.016520507412331388,0.005722701606664665
K6,-0.00011194302008181282,0.00030279395147329494,0.00023612803859177195,0.00013306594576384905
f6,-0.0001871936910498121,0.0003721934131075111,0.00024770519290660825,0.0001558079967397651
b6,0.0009129036202128586,0.0033355495219542113,0.015061547917991329,0.00942241487079211
c6,0.0029817814156867153,0.0059874671776793875,0.00672018914486215,0.0059080895439540424
K7,-0.0001274503915896392,0.0005932094813019407,0.0006386423280151886,0.0008275864442267866
g7,-0.00035495772878473946,0.0005314659032452939,0.00045472678618476776,0.0002653136743877486
b7,0.00043366485776880276,0.002347354093804954,0.003775641888836548,0.0011237258018703031
c7,0.0007317624601994381,0.001303918184372145,0.0028665995596297007,0.0013431800223508176
