parameter_names,S1,S1_conf,ST,ST_conf
sigma,-1.4277333529806854e-05,0.0001218186740890787,0.0001486987794539274,2.8172146510170993e-05
f1,0.00014513468436217557,0.0003064675805459421,0.0007921354116499083,7.922719590263825e-05
K2,0.04002952664526532,0.004510507510961729,0.15945907923001115,0.006469820312460326
b2,0.0031043118984898565,0.0020250385932267115,0.03708559765014468,0.002009079783897727
a2,0.014499978383457525,0.003276284039850896,0.08092249660708715,0.0036615182372682856
d2,-3.784844588845975e-05,0.00029693435295114146,0.0008583621183593782,0.00011972487385270422
e2,0.0011820526286080268,0.0014307122981142184,0.015020511276206076,0.0008544342954442234
g2,-0.00028242316687796356,0.000416291344149553,0.0015645523727785685,0.00016057155152825065
c3,0.08708561946839671,0.0059446797890242405,0.2898902663325474,0.007932613290966334
b3,0.05837825717755462,0.004750920127643117,0.2169699284276328,0.005785800722267786
d4,-0.00018023680702957052,0.00038561773576321695,0.001361950027992418,0.00016873129393424712
c41,-6.0805460865062446e-05,9.747626247952024e-05,0.00013402566180637998,3.130801787977076e-05
c42,-0.0002385025600309649,0.00043043239892342225,0.0019485692320117872,0.00020815312775643028
e5,0.32621831769406845,0.01036068751824843,0.6390707990438103,0.010080429505065271
c51,4.005858141106256e-05,0.0002631507765901471,0.0005154260830315697,3.660529202885962e-05
c52,0.08003781694314833,0.005113752337296207,0.25736637488681485,0.007318006539555038
K6,1.6908127343911394e-05,0.00011343240445802132,0.00011415630689990849,2.025757645464007e-05
f6,7.224497549937115e-06,0.00011559042939598639,0.00013975499978108354,2.910886170685978e-05
b6,-0.0002819655528829204,0.00041220920036183967,0.0016600692098989761,0.00017185326613757852
c6,6.0014203443985276e-05,0.0003091269722515303,0.0008085808234388818,8.585306564099995e-05
K7,1.4318117881052092e-05,0.00010955221226542873,0.00012131029044886783,2.26502664032919e-05
g7,4.15167878639062e-06,0.00011469490425620404,0.000163383998885354,4.3317797086930984e-05
b7,-0.0002004860253187589,0.0006446741485817248,0.003241202401893141,0.00029232091031537955
c7,0.00033683521553291786,0.0005841836426763533,0.001970203835657885,0.00023719214914601645
