parameter_names,S1,S1_conf,ST,ST_conf
sigma,8.047612847167941e-05,0.00027157828131382686,0.0001389683082702735,5.8767232540612046e-05
f1,0.00031786249618817635,0.0007415852894738167,0.0008270149197522543,0.00020925183157684377
K2,0.03228601725757907,0.007944350922940959,0.1605094762359454,0.012716916514386669
b2,0.0020112304451093558,0.0040405845041940214,0.03815342136369871,0.004754921630874076
a2,0.012800436407798628,0.006148440432129094,0.07918136727891349,0.007038306203914537
d2,6.088859348513058e-05,0.0006206827375416031,0.0007884291017806785,0.00017647258010432607
e2,0.001574567711222703,0.0022608289468530225,0.014215312882344037,0.0015315091462934905
g2,0.0008432701788478859,0.0008042810313483543,0.0011685619310138056,0.00019325193127631276
c3,0.07347883176605692,0.010630862616181496,0.28058627290963145,0.013530224324968924
b3,0.0468905782411565,0.010336504591896455,0.21671925477444656,0.012991746371844588
d4,-0.0003233781366246429,0.0008399558791149335,0.0014582463603231067,0.0004186704612281803
c41,-3.441727740102654e-05,0.00021427715466627975,0.00012020942315848228,5.328942364250346e-05
c42,-2.869552049431875e-05,0.0009626278862933049,0.0019853399713056106,0.00037274880474244277
e5,0.32612219535667697,0.022440993947898398,0.6425223916038677,0.02186168526474829
c51,-0.00023233236505388306,0.00047630037675581185,0.0004951390166395059,7.215581129668852e-05
c52,0.07469166701444337,0.009991278397785604,0.2638376973801109,0.016197057075284377
K6,7.986470245506136e-05,0.00022865683615403516,0.00014370411629683724,5.782258391477117e-05
f6,4.37676626588258e-05,0.00023048080810087468,0.00012744357062527805,6.28033142989249e-05
b6,9.929649126024488e-05,0.0010391679960128897,0.001465686552457339,0.0002887464960503496
c6,-3.598096115881964e-06,0.0006267658978159966,0.0008545060610613464,0.0001620247143968048
K7,3.1657403606286656e-06,0.00020986330211027226,0.0001485702295430357,7.042018405202618e-05
g7,6.378987396796412e-05,0.0002480440207440899,0.00014155386024115892,6.404259594343184e-05
b7,0.0006455854218522257,0.001060635403073809,0.0028536811706447052,0.0004489785459563974
c7,0.000584560700374075,0.000830087365519159,0.0017632768096372921,0.00045608104169133815
