parameter_names,S1,S1_conf,ST,ST_conf
sigma,0.0004577444627689861,0.0004804245614031325,0.000197962504347008,0.0001531330820595354
f1,0.0016300616942375513,0.0013450386430717716,0.00098133933266852,0.0005258556254494762
K2,0.01837781261138719,0.021544983781276627,0.15778339894478657,0.030814681809312454
b2,0.005609945765232919,0.0067156633318056465,0.03433113040302403,0.008918981610579716
a2,0.00925516863335222,0.010791100929494386,0.07387910663190693,0.015960386761794267
d2,-0.0005544710173568092,0.00126219984913258,0.0007408941438170923,0.0004353817923312405
e2,0.0031343973266424303,0.007022092839964926,0.013765881122775221,0.004120889313216011
g2,-0.000238698876955058,0.0017305720822743827,0.0011624030270419555,0.0003982257837748241
c3,0.05685886877482128,0.02673556411178212,0.27775408212773744,0.048847399747557155
b3,0.04792906901181213,0.022668225192565106,0.2035625408994306,0.033706464401855325
d4,-0.0020766533203119965,0.0036140891297603214,0.0013538601644522662,0.0006891856862594961
c41,0.00021822191088152466,0.0004436333792233657,8.867073498158382e-05,5.06717981543261e-05
c42,-0.0011770850373844146,0.0016225071926591385,0.0017996080847806697,0.0010000892110128817
e5,0.3528478057558932,0.05779473961730816,0.6420654896273388,0.05566567717312589
c51,0.0013063332242266162,0.0013559810568620895,0.0005967683878575345,0.0002440828652261557
c52,0.05314107833767687,0.032677356274146176,0.2890802637265364,0.0462651229612956
K6,2.8029722070414903e-05,0.0005435348987905894,0.00022541946305712504,0.00019237641581103745
f6,0.0003079801162041166,0.00046114396481003613,0.00012660194294129178,9.211886218946888e-05
b6,-0.00011214695773543429,0.001809344429749641,0.0015291475175078573,0.0007007724602082171
c6,0.0009720105820423329,0.001194896077394741,0.0006134297255496992,0.0002584074427650861
K7,0.00036851614894394246,0.0007147521785971719,0.0002300890073271453,0.00020614977942392694
g7,0.0005180441304627557,0.0005338124129293689,0.0002194659376954621,0.0002153253711620154
b7,0.00027902676832739203,0.0022997582609246585,0.002827574058934549,0.0011472164681752823
c7,-0.0008895427175988886,0.0038341970179958562,0.0019629454837559917,0.001002247183131539
