parameter_names,S1,S1_conf,ST,ST_conf
sigma,-0.0005925653866545079,0.0012300958924560477,0.0002168595322343661,8.109834932848374e-05
f1,-0.000657740479397824,0.0022569122982715266,0.000821519049507819,0.00020588899368213692
K2,0.5715196371805488,0.06285117802467911,0.5836584355560935,0.05792808195639655
b2,0.1270082339246104,0.0434346323915739,0.17375990726112833,0.020937822081084013
a2,0.20324693550915454,0.04404518801163361,0.24331571582402878,0.03251616590905394
d2,-0.001036328839912965,0.0031765725452602618,0.0010964049085258898,0.00031088167955372844
e2,0.007502347590731433,0.010391366591321387,0.014984881120544975,0.0049900304353959184
g2,-0.0005364575647850402,0.004316708345610245,0.0028777591101886357,0.000640144504891146
c3,0.00358447401083032,0.008961300041452968,0.010911940025823836,0.0020376847529235136
b3,-0.00561284643981307,0.009643125550451792,0.011661100053673754,0.003102304759196667
d4,-0.0019285801794109547,0.0036711726259198094,0.0018658323170760017,0.0007122270351387328
c41,-0.00023553838221814782,0.0011816460501441763,0.0001766391446482673,8.158618747106073e-05
c42,0.002886398623414675,0.004183289468714886,0.002726507458918458,0.000708429956179047
e5,0.002280979861606451,0.007556333600588997,0.01035674736282781,0.003688285775505658
c51,-0.0004898074883249317,0.0013974778515465837,0.00020373624000308253,7.024114764873573e-05
c52,0.020596677743258376,0.01902764036476735,0.03358505678984391,0.00783263308718063
K6,-0.00010088189017245113,0.0014155363356618735,0.0002854792505157985,0.00011953413760478892
f6,-0.0012071455116127042,0.0013370788956855444,0.0002655956115496771,0.00011888120233643643
b6,0.0012218461164095246,0.004693893717723764,0.002173975581854526,0.0007244063895792398
c6,0.0013650931467804675,0.0032970575725138154,0.0012889839488546314,0.000995493093319872
K7,0.0008285552900553789,0.0014595742632009872,0.0002873611288790297,0.0001530384230250481
g7,-0.0007332692338765621,0.0016422904833291898,0.00029978434118666783,0.0001391873686481787
b7,0.004436656923898845,0.0070774812944601004,0.006322978249541235,0.001346445157178106
c7,0.0003151332794840721,0.005205974940940756,0.0026081365267095237,0.0007039306961514903
