parameter_names,S1,S1_conf,ST,ST_conf
sigma,-0.0006166179032815711,0.00291363243956754,0.0010784548290471048,0.0015147046864273709
f1,0.0007328957412547037,0.0019758027795998175,0.001977916571129916,0.0012118660342786574
K2,0.025460450884637508,0.024318124201993915,0.17599668683349212,0.07224728199573835
b2,0.0006141541342246522,0.013070241738657494,0.03474814891808078,0.01027333347243749
a2,-0.002357201837158166,0.014669065449653438,0.08402365788362638,0.033897295798481775
d2,0.003889030535660798,0.007115458082252884,0.02051881360234283,0.012403947884955743
e2,0.0018480436422875118,0.0045794492186482,0.007435432502946654,0.0037133703065414226
g2,0.004856688276412707,0.0066924598674775425,0.0038369039122022777,0.0043124098444045815
c3,0.04939689380350769,0.023457142565658975,0.295320334724793,0.0916098394557046
b3,0.03598719986507636,0.030900991555574058,0.184958926143138,0.06220296490207293
d4,0.31251807965921036,0.1130630155266897,0.7948092177882298,0.13430632586125052
c41,0.0027508788971988296,0.004745532387290419,0.0022883180756400187,0.004333106046829299
c42,0.06365588637122492,0.03582796537361595,0.25421418059919904,0.07816746393644136
e5,0.0005011927008819859,0.004585184020146755,0.007869988499433472,0.003343324429750201
c51,-0.0006832136475829071,0.0025772992039895014,0.0013705905749728548,0.0015241953217280482
c52,0.006153804877878276,0.009040870853340018,0.02099101024896958,0.012314158262819355
K6,-0.0009705978470358074,0.002770287372998237,0.0008349952210525232,0.0013973114833389086
f6,-0.0012616594494046624,0.0025959257094450073,0.001000375291448705,0.0012263853105506073
b6,0.0017306413087754043,0.004845362232888852,0.010619687418966666,0.006208531037933019
c6,-0.004096605681799337,0.0058598808254206255,0.007650930361431473,0.005168039626984778
K7,-0.0014374698895953395,0.002435029900260822,0.0008695114013202642,0.0011365273526538395
g7,-0.0005717451362653554,0.0033500533923661265,0.00257758979352916,0.003288209406362894
b7,0.00041224157846880805,0.006383312079608635,0.008712009750241816,0.009322785219581953
c7,1.6985212420690424e-05,0.006044453797241647,0.0037507973504193074,0.0026035465439418455
