parameter_names,S1,S1_conf,ST,ST_conf
sigma,-3.423116388544896e-05,9.806273343812889e-05,0.0001363731221142609,8.314632363806099e-05
f1,0.0006440626024966081,0.0019688437007026193,0.025993045295349935,0.0018198762803755828
K2,0.0706960705810646,0.005315643685076334,0.2207145727546096,0.005137330238274479
b2,-0.00020566138467179585,0.0027616852345450013,0.0636108813634608,0.0028548378394516
a2,0.01780585852137225,0.0034637455976677576,0.10000806203290492,0.0037092403963087162
d2,-0.00018371396690396424,0.0009391535245622495,0.009024484921540636,0.0009035205677298273
e2,0.005420799968428571,0.002312838864725021,0.04473748852136379,0.002753564788275546
g2,0.001286276363175228,0.0010644162820245156,0.009270170942302168,0.0008631703649736361
c3,0.17528947073713727,0.006786362309614226,0.41042135764851395,0.009277240367197187
b3,0.11095862487525708,0.005588054505711277,0.30912072757858816,0.007335689132013305
d4,0.0035678046587148686,0.0016826689765809862,0.025738786464962925,0.0017792948074475353
c41,-8.021589142268121e-06,1.1435139234922836e-05,2.01108407741059e-06,8.838136734569847e-07
c42,0.0006125221826216041,0.0012965564130156667,0.014375228387207336,0.0010381666688926712
e5,0.09026221727317395,0.006403154546474184,0.25688764397947095,0.005399751138367186
c51,-0.0002399807410121304,0.00032184137258803704,0.0009457377089930546,0.00019430106518461378
c52,0.09435739261710645,0.005375453028414587,0.25428608321680013,0.006676358876612831
K6,-0.00010014559431448473,0.0003256929944362103,0.0006686847419109347,0.00017430300455867367
f6,0.00043841421605286026,0.0005571878154119123,0.0023242417804136676,0.0004939328763840727
b6,0.01276449602164635,0.0033361443627446838,0.09804602070087133,0.003687879462685667
c6,0.006200126893371545,0.0029196139063359912,0.06768790358227647,0.002809310069402598
K7,4.280432206768644e-06,0.00021433220284290843,0.00040388649968704505,0.00018758568495808587
g7,4.763208650822221e-05,0.000535898104378368,0.0037253389710357604,0.000534140603904669
b7,0.002531946007479507,0.001453899240218212,0.019843246670549864,0.0012495298475327175
c7,0.0002658591294045584,0.0012952345249255379,0.013720297939182958,0.0009406421293946997
dummy,0.0,0.0,0.0,0.0
