parameter_names,S1,S1_conf,ST,ST_conf
sigma,-0.0001474833756678123,0.00028822079596759614,0.0010588891945079333,0.00023412762785747905
f1,0.0026910934764046686,0.0015144846312213315,0.017656620809728348,0.0010623165428957243
K2,0.3909518240743962,0.007148667730856027,0.4694227149414897,0.006231564791796317
b2,0.0015080915412457353,0.00445596905499178,0.12348134393722397,0.002706509966845422
a2,0.03538464187263154,0.0031297213512809625,0.09608858732335915,0.0023391331008805216
d2,-0.00017418974218547483,0.0010636982325271701,0.010422085175249885,0.0007814435665000453
e2,0.0049361883553166635,0.0016663814691082804,0.027578453187818566,0.0012962026280899017
g2,0.007477996250627077,0.002201603268454654,0.04586586973615802,0.001433913960530048
c3,0.02177425277128957,0.004840432942440749,0.20157901419041885,0.004816443007524706
b3,0.01990042140655221,0.003995105005715335,0.1795096277544656,0.004379388935086345
d4,0.007207049417389608,0.0019520536136324396,0.03302059164072351,0.0019947964595739783
c41,-3.253872253422061e-05,9.230291001736444e-05,7.453867909603031e-05,4.234641269595505e-05
c42,0.0008204768478441704,0.0013795964697995195,0.01661749742520172,0.0010269185616282608
e5,0.006204175806163171,0.0020298655040365157,0.03547568026023817,0.0014726125185647238
c51,6.509484795348532e-05,0.0003946909911225516,0.0017610208952792545,0.000291643608155628
c52,0.008431341335452217,0.001928052686129992,0.03938706680328747,0.0013648063522264575
K6,-0.0002275778884473993,0.0004987984228544067,0.0017431181551501376,0.0003118601823973947
f6,-6.946219301631268e-05,0.0005343498007331696,0.002582525062003786,0.0003373611798608047
b6,0.0756497529049102,0.005337088817494017,0.23932915172386418,0.005356113320299107
c6,0.029367881062295778,0.0038529640193481637,0.14592659882304224,0.004099045625708295
K7,-0.0005556819172677166,0.0005351570964603783,0.0028926824311565342,0.00036433940504006733
g7,0.001449105795157603,0.0014733081642246846,0.018894911871238786,0.0009850986380446575
b7,0.01979639437496182,0.003243692331019553,0.07310263853456592,0.0024238953757883654
c7,0.004893344294675162,0.0018926341653421445,0.032259138081984814,0.0013232216945549896
dummy,0.0,0.0,0.0,0.0
