parameter_names,S1,S1_conf,ST,ST_conf
sigma,6.828050748413812e-05,0.0003284762769147348,0.0009109875070969222,0.00019125722104016042
f1,0.0002111763028382096,0.0008379878329642569,0.006915778367246035,0.0006583197367018486
K2,0.3869536514264399,0.007665031116046475,0.46547065382145264,0.005389495038223983
b2,0.0027791536772717135,0.0041029487087277045,0.12447207637616405,0.002942683476659182
a2,0.034414075268822585,0.003467144992849585,0.09511067751670006,0.0024062004267056286
d2,8.532142092013722e-05,0.0011374197615541203,0.00997182759016164,0.0007957775331287558
e2,0.005016543615175578,0.0018830989148728612,0.02804582199691114,0.0012002161479449807
g2,0.008128234256132556,0.002169672810225576,0.04608071714564901,0.0016805239374112675
c3,0.024225082798329946,0.004636457647191623,0.20864894905419726,0.00526206846230482
b3,0.021818705756777145,0.004798036403932475,0.1855486956678761,0.005226645373443117
d4,0.00819890250681245,0.0022147178637524933,0.033356301899705496,0.0016683929635245736
c41,-8.602273020183159e-05,0.00014071132098076596,0.00018844600500172738,0.00010574719261286423
c42,0.0020557739306961914,0.001246371925276545,0.016346098978462332,0.0009778810159718151
e5,0.007650389122577958,0.001884029459114338,0.0364595777851108,0.0015512560238170755
c51,-0.0001159302315462694,0.0005190745153100175,0.00234991793049341,0.0002883433573272319
c52,0.00906863879041252,0.0024338492243994466,0.03948935802792387,0.001497321593393294
K6,-0.00018588788381598243,0.00039263158082404224,0.0014087343583346977,0.000289543206191528
f6,-0.00011598908762059306,0.0005060333625131882,0.0020388030388349197,0.00037669643356425924
b6,0.07865200050480006,0.005550185421206645,0.2470621126655131,0.005749871050048112
c6,0.03209246889274899,0.004314778674101855,0.15261171398938797,0.004895901700919974
K7,-0.00044622495833359667,0.0006213249682705146,0.002997622710329196,0.00025791895404035935
g7,0.002182495429167365,0.0014495017569285957,0.019098004771097268,0.001069362238058972
b7,0.020474310782797798,0.0029075647592481297,0.07251719700656074,0.0019248919164770492
c7,0.00539790499542607,0.0018421189589860002,0.03219375645484749,0.0012591275501181425
dummy,0.0,0.0,0.0,0.0
