parameter_names,S1,S1_conf,ST,ST_conf
sigma,-8.52061236673391e-05,0.00025175723160327434,0.0003904700062771007,0.00012482933368389792
f1,0.0006721360040618855,0.0015541536917617392,0.02119245599259982,0.0017760676712818483
K2,0.06931612746592315,0.005900963067037491,0.22259715389318985,0.0059102892267784
b2,-0.00011857899776927115,0.002892896483342495,0.06955378526584714,0.0028524228843805613
a2,0.014430534289230705,0.0033162520514554584,0.09701100989112772,0.003705970607353558
d2,-0.0005029836963494712,0.0011792993689045527,0.012009349120555688,0.0011729546196154797
e2,0.0039262591258064534,0.0024565025555440545,0.04854749649444067,0.0032992034516419596
g2,0.0016262678743971352,0.000973297329319733,0.009887879883368535,0.0008454249858694713
c3,0.17447400180272202,0.007516907330949468,0.42376275732880075,0.008668645424414466
b3,0.10982868018707344,0.005787014405359055,0.32177627214059906,0.006937772323266284
d4,0.003288179246045642,0.0017504265674453648,0.027996786606323522,0.0020706060038992546
c41,-3.2772202277261555e-07,3.876064373447512e-05,1.7179155601201367e-05,1.2639033119866745e-05
c42,-0.0002693558533123466,0.0014211785491967653,0.017544273065144438,0.001520052370889288
e5,0.0852468005389214,0.006841321228716968,0.25539822420035657,0.005221182461173955
c51,-0.0003224696910001603,0.000416710020235108,0.0019108454712570045,0.00040607762614024287
c52,0.0827258050585174,0.0047714305550672015,0.2431953705132829,0.006481054791505582
K6,-4.432663871108469e-05,0.00029678443047645946,0.0015887217623120821,0.000376982295989217
f6,0.00031257778139114544,0.0006945149687800154,0.0031794618809513437,0.0006004054986622804
b6,0.016849686621979713,0.003784620646050897,0.12618263435327895,0.0049218482711663476
c6,0.008805163246201782,0.0034792113879079053,0.09300801674982952,0.004095725348365908
K7,0.00010342164931675832,0.00030047200419691054,0.0008866925875919137,0.00047241598919904983
g7,0.00027974985366463234,0.0006338670463458683,0.004168748789526254,0.0006890521608369397
b7,0.003033571693125676,0.0017121922941985297,0.02166039247160822,0.0015180328290961146
c7,0.0008042605826584561,0.0012712086329234097,0.014942203898945138,0.0010760617973422236
dummy,0.0,0.0,0.0,0.0
