parameter_names,S1,S1_conf,ST,ST_conf
sigma,2.6921702856436957e-05,7.78870143868604e-05,0.00010205689482361303,8.46039628328397e-05
f1,0.016593017287895997,0.0024286931833025745,0.05846510935527396,0.0019925904174595884
K2,0.40781864663618206,0.007391578037326615,0.47604846742101414,0.005528788500797569
b2,0.002957138164160961,0.004130183862308536,0.11606925486505444,0.0025133733390061666
a2,0.05441673835355734,0.003570428017187639,0.11936805823649364,0.0029116146501335354
d2,0.00033854296794266986,0.0010945357168380349,0.010492399580511494,0.0008939493733752148
e2,0.006027282147848125,0.001995381019315747,0.029870019636772292,0.0012390106656907543
g2,0.008625006928531803,0.0023905888688366943,0.04382112199152658,0.0017066129851773706
c3,0.01405278942529227,0.004224585104530409,0.15562666183496698,0.00413921116748398
b3,0.013186278335269334,0.003936941380333784,0.13553676500310674,0.004106918169340085
d4,0.007919087660413722,0.0019723289037694883,0.03620704753593972,0.0021027413344572735
c41,6.884501915117928e-06,1.911256941757489e-05,4.970718542087111e-06,3.093875016132848e-06
c42,0.001596774909445439,0.0014424205692631653,0.015799585089118853,0.0010053574049284782
e5,0.008512268178173884,0.0021866518352404497,0.03805702226593777,0.0015900091680923012
c51,-1.8660944672977197e-05,0.00024503763498303315,0.0004696332036938548,0.00011596363220428423
c52,0.009903401262242253,0.0020876388444116658,0.03987596243045586,0.0012993026867244679
K6,9.598077961863258e-05,0.00031253790321943115,0.0007435798683435109,0.0001530766108516178
f6,-0.00031980652725174417,0.0006407476370886467,0.0037891041165722945,0.0003615283412768089
b6,0.07066450938952604,0.004941930994757006,0.19610671582513658,0.00487419273103571
c6,0.025296943502010765,0.0037070507200700855,0.10179892242586425,0.0035499769925495047
K7,-0.00028193589732376936,0.00039520174315793886,0.001170326729136584,0.00016393989084621062
g7,0.002000794533912598,0.0015090027293352254,0.01879980475283871,0.0010213180066297308
b7,0.01977640975853321,0.0030580885513549166,0.0673530570055949,0.002220289699964493
c7,0.0055096724945780775,0.001873322256736433,0.027600023805484635,0.001319139051611557
dummy,0.0,0.0,0.0,0.0
