parameter_names,S1,S1_conf,ST,ST_conf
sigma,7.18774866068372e-05,0.00021691431727216247,0.0003850489242417712,9.713473487005997e-05
f1,0.0004434866024418393,0.0004946612909709105,0.005191892723893972,0.0012899350658098646
K2,0.0261874280221987,0.005071459920483351,0.2015090912883954,0.01278569133802498
b2,0.0010992120559200568,0.002882927676520699,0.06626184178686825,0.008057882972040959
a2,0.008991572084476441,0.0034405378098816566,0.09999856926175225,0.008234925555175748
d2,0.0010039964967192725,0.004815617090834763,0.07145675945612562,0.008983439547156675
e2,0.000813078730263222,0.0018783073175562862,0.02096725835027848,0.0025822926089768563
g2,0.0005426952578797267,0.0008860229058572927,0.00871638356042233,0.0018201071648842036
c3,0.06266808590787125,0.0077169723719940795,0.35046288530378866,0.020535249168403064
b3,0.03996850616023043,0.006064885347630892,0.27335115459521675,0.018114728534065393
d4,0.21547348147449777,0.021685109065354088,0.7062822316699392,0.0318710789710456
c41,0.00011011259839877893,9.270889283154342e-05,0.0003502462055610031,0.0001228048023484054
c42,0.03755571480637905,0.005848115937748584,0.23439595056888118,0.015377003992019416
e5,0.002247245778088017,0.0021046741024862417,0.02746728299586166,0.004393562427335799
c51,0.00020256758843388537,0.00028658886181528147,0.0010324411663715032,0.0001958908619900431
c52,0.0020090893224712935,0.0016536031036082323,0.038937125457153,0.0048599335244969765
K6,-0.00014960720708441942,0.00030100852480112293,0.0009546928425817025,0.00028596213483124243
f6,0.00024913575349049086,0.000265028778070583,0.0012154468743331176,0.00063880546942232
b6,0.007547001599804875,0.003982484536652393,0.15248383477341673,0.015482566452348235
c6,0.0053708766671586115,0.002442372715917762,0.10330303519020233,0.010864319496577918
K7,0.00018190463804532506,0.0002413671516462551,0.0004103938105752658,0.00020071498001154083
g7,0.0008582529948426819,0.0015779920917208343,0.0033594598571892145,0.0008167914119559176
b7,0.0032490053608414666,0.0025097095590966767,0.01813060979890707,0.002264914707919325
c7,0.0019521222655922458,0.001784714510008327,0.012773537749723932,0.002132546458150708
dummy,0.0,0.0,0.0,0.0
