parameter_names,S1,S1_conf,ST,ST_conf
sigma,1.4279321160621726e-05,0.00025276086887023004,0.00033439128461761286,8.035242074155048e-05
f1,0.0011452600626335521,0.0010697265289615905,0.01295037756951876,0.0028804323765645747
K2,0.02601851875084667,0.005117632956538518,0.1931915505666644,0.01287905435392346
b2,-0.0005453314346720834,0.002997565616639476,0.057893841692917496,0.006914230136647646
a2,0.008776317957507858,0.003175806668473553,0.09960116408722083,0.008621309212529437
d2,0.0007242428220702371,0.004165351914689888,0.06336927521989698,0.007537308826535447
e2,0.0006373688666799779,0.0014629023914544466,0.019242518740211344,0.002402037298684683
g2,0.00024253304056222585,0.0009129534247136412,0.007675935779725129,0.0013889094679895126
c3,0.061937106153856,0.0070091466773455745,0.34495713275344986,0.01928140729026274
b3,0.03985779768318182,0.005329481093882643,0.2625827229549899,0.018926364025160486
d4,0.2282150828542959,0.022604050125359293,0.7131550496887997,0.027651539030162643
c41,-0.00027443184560755745,0.0005821069437629337,0.00018346907519638947,0.0001692698108575793
c42,0.03933569770519138,0.005123734826643018,0.23043653554642538,0.019049485655213506
e5,0.001081164247884418,0.0019286717394152492,0.02254436800628327,0.002670345948764178
c51,-0.00036958850681597,0.0005858650390129012,0.0004166038406324044,0.000197239011285053
c52,0.0010198848619992242,0.0019705936265907217,0.03519648331543911,0.004242632873255746
K6,3.2883375993050656e-05,0.00034351388450480814,0.0010662927211419321,0.0004902306757977109
f6,-0.0001121805801993685,0.00038628912069659974,0.0016698526930501692,0.0007822241055124044
b6,0.0067357867958753185,0.003740957183891378,0.12778271699888324,0.011739820877267148
c6,0.004212800878924354,0.0021687731199481,0.0874867598251755,0.009976571195674964
K7,9.07409133524593e-05,0.00017453320651846692,0.0002679068597148802,0.00010416814114811442
g7,0.0003481875153570038,0.001418374019457069,0.0033100094920444664,0.0008613073117732112
b7,0.0023332153623566738,0.0015787515275329006,0.017022862815560858,0.0021734993248719494
c7,0.001462298399024204,0.0012706646983310587,0.011066447812779613,0.0016512235233988426
dummy,0.0,0.0,0.0,0.0
