parameter_names,S1,S1_conf,ST,ST_conf
sigma,8.388776943619445e-05,0.0004590253903649364,0.002017794833165041,0.00042976355249751887
f1,0.00022446745869108677,0.0011891537798483446,0.012202112946007542,0.0015004507551504502
K2,0.07125142349593216,0.005045464730732362,0.22925725848507933,0.006277003390574816
b2,0.0011336909044891623,0.002913431971914802,0.07809177279262322,0.002992845649188695
a2,0.0156762421951382,0.002978157843071531,0.09878261491588913,0.003873484725070631
d2,-0.00012293551878986736,0.0012440951168198684,0.014372119553150802,0.0014179264454648025
e2,0.00646673642986262,0.002758518965316547,0.05531191586061981,0.003570407920494433
g2,0.0011595837247771973,0.0010798563496493157,0.011633640014572013,0.001016941673457681
c3,0.17393886198638775,0.0076193108108222815,0.430721093332101,0.00904853455129239
b3,0.11040314604840926,0.006204920359484569,0.33015679742375825,0.008948981603042966
d4,0.004325079294156266,0.0017252219457125483,0.031619845796751395,0.002248727019863633
c41,-2.3199489127070607e-06,9.306368058130851e-05,0.00012440881679020134,7.894394476252774e-05
c42,0.0011391462061358481,0.0015053071376764377,0.02186357981360478,0.0016204763400082544
e5,0.07407000210409544,0.006095249617068094,0.25153984883773944,0.004874072931060612
c51,8.666149788451349e-05,0.0006950954352006659,0.004707226493036404,0.0006340280026974152
c52,0.07791674346638117,0.005040869650938013,0.23820796222967622,0.005655512906803198
K6,0.0001008396574748573,0.0005995937353175495,0.0025788281702900226,0.0006207535117055453
f6,0.00018450914260146524,0.0005921997777206461,0.0026732410757535977,0.0005798304737701999
b6,0.020644940173412528,0.004498449716335295,0.14945049372536984,0.00522747998380485
c6,0.012474303818365683,0.0032177540404594346,0.11350783304187823,0.004355545375669577
K7,0.00012129889382015734,0.00034065167543287925,0.0014491749087883793,0.0004331420216456862
g7,0.0003381975959724554,0.0006769038783669872,0.004533116543069577,0.000498448668224592
b7,0.002560987084746847,0.0017601095598239111,0.023673446306970457,0.001492826872292001
c7,0.00030103381887601466,0.0013669574412246489,0.016713840379370647,0.0014282188381224668
dummy,0.0,0.0,0.0,0.0
