parameter_names,S1,S1_conf,ST,ST_conf
sigma,0.00012062486885471585,0.0001756523161250664,0.00031103901936014493,8.252411238244692e-05
f1,0.009002890594955692,0.002163518855050294,0.039905755349457867,0.0017475686101986482
K2,0.394330605138901,0.006649334276310405,0.4689435486606542,0.0054071485734113
b2,0.0013289880556827205,0.00394745082822028,0.12026510666390515,0.0031027684281980873
a2,0.04154806045941795,0.003432786946364817,0.10546997315859026,0.0028346117394206986
d2,4.3333315706464735e-05,0.0010214111738275043,0.009789192656190052,0.0007506289358415146
e2,0.004697255947069757,0.001672790161984744,0.028627549865621618,0.001175443018046427
g2,0.007473906159659454,0.002159738896748936,0.04436417836494152,0.0017812512832262627
c3,0.019776903772891135,0.004899279310379409,0.1832158984584733,0.004699870730315937
b3,0.017736105427058592,0.004377732791976011,0.16251181972898393,0.004432064938270269
d4,0.007384962458313652,0.001959024190424708,0.033061082067450835,0.0018622036361173348
c41,-8.945567719884166e-05,0.0001147029728938747,5.779048333023668e-05,6.361961862379268e-05
c42,0.0009009092669656611,0.001268461196022381,0.015118273522026836,0.0010022802477156892
e5,0.006874784698334918,0.0017431105048919479,0.0360326466980192,0.0015588725000606981
c51,4.0242053562450745e-05,0.00029403636511420847,0.0008844342093979634,0.00021789306741259364
c52,0.00809675640265318,0.001853019221636297,0.03873833195056779,0.0015933331534429289
K6,-0.00010641295459537742,0.000399282459311252,0.0013502406976440532,0.00021131120584733058
f6,-0.0002726637876849453,0.0006776225095480749,0.003610253944270731,0.00040680298429259356
b6,0.07455555765829773,0.004896874489559169,0.22527529204309574,0.00448304402239102
c6,0.028687465107746897,0.004066178818261871,0.12937487646139004,0.0031264710007924816
K7,-0.0006505717798863898,0.00048298017837722866,0.0021677830658786306,0.0002463832385315091
g7,0.0014365658119248818,0.0015731011626475373,0.0184746756169606,0.0009068300582021274
b7,0.02032898539418472,0.002861728695196941,0.06977197868551537,0.0021617641734838155
c7,0.005104247919264872,0.0017539009559308994,0.030099871156264116,0.0012615150824762734
dummy,0.0,0.0,0.0,0.0
