parameter_names,S1,S1_conf,ST,ST_conf
sigma,8.049740990545741e-05,0.00018294827926021632,0.0005822020061360852,0.0002522602510085246
f1,0.0013456947567113005,0.0012136460652756717,0.009587276707238636,0.002756165253359922
K2,0.025191198646026966,0.0054215267443489855,0.19599862505344606,0.014628465965600022
b2,0.00038338184746982025,0.003652649175302638,0.06124549492791936,0.006175939877383701
a2,0.00831804859305515,0.0033514305944368186,0.09741666026441327,0.008291206388536008
d2,6.398445929914944e-06,0.004027086435277017,0.0669761099443786,0.008407556154585473
e2,0.0011143048095864027,0.0012959411155044473,0.019852325562569977,0.002483829064591828
g2,0.0006203852231097493,0.0010924142129151563,0.00834869558431383,0.0015656526372666275
c3,0.062251598097011536,0.007211326272216831,0.34702715886775415,0.01933203474112885
b3,0.03988729532914093,0.005179541888806563,0.2695601992949986,0.01984068834936689
d4,0.21812759330447232,0.02052433651010661,0.7113951097910841,0.02791334683327127
c41,0.0006346627474564228,0.0007493276276815315,0.0005360742545765524,0.0003593333081999735
c42,0.03821695349264234,0.0059897759064691195,0.231183197864288,0.017991371300463566
e5,0.0018412891597706642,0.0019824443589767818,0.023861052967832322,0.002871592861064172
c51,0.0002101103551239743,0.000709509832173405,0.0008730432436525817,0.00035556499721085935
c52,0.0011324637850077313,0.0021793847377091944,0.03724252552456176,0.004792172894673069
K6,0.0002493635061340484,0.0007220481681469226,0.0010167530047401944,0.00036615384704332326
f6,-0.0002063058379580025,0.000365958775436475,0.0015245569551968659,0.0004460960130046531
b6,0.006704307848404028,0.004432713275815604,0.13872285919772256,0.011994352383286205
c6,0.004666518573496173,0.0024468608814828263,0.09645352128487739,0.01142104481504584
K7,0.00025943119058023136,0.00037344756677928237,0.0005102033378554132,0.00033385924934128855
g7,0.0008004918651335593,0.0016151065524736463,0.0031773774985808185,0.0007028130469812796
b7,0.0028986338090244497,0.0020371716090940924,0.017154959856350665,0.0021727760673414475
c7,0.001944350097430771,0.001680878566926391,0.012237717213338231,0.0016049011241872936
dummy,0.0,0.0,0.0,0.0
