parameter_names,S1,S1_conf,ST,ST_conf
sigma,0.0002327683125352189,0.0006268074779526026,0.0020507265942845665,0.00041178594809272576
f1,0.00010007634199206181,0.001052314732482598,0.011454970044503073,0.0013644409691528773
K2,0.07166074241658182,0.005156962240349881,0.2296878995091537,0.006353953235593392
b2,0.0013870535998270277,0.002700837465408423,0.07793177481176392,0.0035788948373415698
a2,0.014951587777704235,0.0032543792306536133,0.09925912555309994,0.004035700029607326
d2,0.0002397591944782874,0.0012085871674787985,0.015327954526245411,0.0013910739237244893
e2,0.006723950498082995,0.002900089365187528,0.05638857042885778,0.003189863999848921
g2,0.0020274815211898333,0.0011845087601152393,0.011208138469178118,0.0009617261676829727
c3,0.17389518405823692,0.007073767356365481,0.4304975635032408,0.010081093180003138
b3,0.11049075208361119,0.006187645087296188,0.33121758773887877,0.007817579164584915
d4,0.0036395951679297173,0.0016159293365672913,0.03196049280455278,0.0017921419028941342
c41,-9.63887994932928e-06,0.00011251367730504066,9.382756582527465e-05,4.898660201566435e-05
c42,0.00080779613082057,0.001433474094256237,0.021317853219937573,0.0017256808178689137
e5,0.07478256810780157,0.00680005141966709,0.25198413030929534,0.005592656172572431
c51,-0.00013578567662928746,0.0008426979152749242,0.005238635074933674,0.0007226042929806759
c52,0.07651366760798041,0.005135654621392914,0.23800029786136306,0.005584069360559252
K6,0.0002552976902703674,0.0005507173975432362,0.002421745962777229,0.0006184477212878837
f6,0.0004652356807737906,0.000615935080654642,0.0025283207817962615,0.0005868926249238844
b6,0.021285019952093837,0.004012329348084249,0.15053547256635777,0.0058996850169601356
c6,0.01352017664155746,0.003135278469004064,0.11486336132704957,0.003917782219505477
K7,2.5472534186059315e-05,0.00033036612054251983,0.0013283195740720652,0.00041336174303699256
g7,3.486778166336696e-05,0.0006757182605027966,0.004799789047639726,0.0005845502319613687
b7,0.002298452137509017,0.0017119679127730223,0.024668842705346087,0.0016827519933051989
c7,0.0008621372919058063,0.0015124250282533582,0.016696522676575724,0.0012157631230994897
dummy,0.0,0.0,0.0,0.0
