parameter_names,S1,S1_conf,ST,ST_conf
sigma,5.2962611056443704e-05,6.0665662224415925e-05,3.250609230054382e-05,7.866263181306882e-06
f1,0.0015263349676862053,0.0012843543786712629,0.019389586982527067,0.0028528760697029186
K2,0.026513451040337675,0.004576041743767177,0.19012393506690056,0.01154383619002999
b2,0.00021464314205479947,0.002573706873944633,0.04812679742761585,0.0036524641901640098
a2,0.009533856094194751,0.0037407632489039927,0.09513623920399732,0.007483918219079873
d2,0.00016555733986251662,0.002725653101136468,0.05121972837361615,0.006141534198930824
e2,0.0013979588282857155,0.0012576452922964097,0.01677925268070672,0.002215681377258288
g2,0.0004567070251678652,0.0008685256779396597,0.0063360733585216805,0.0009095739910625849
c3,0.06193894597274288,0.006657599508323772,0.3178452340531258,0.01521935442624761
b3,0.04017342630287915,0.005113497743865762,0.24136793866936498,0.014099161921914124
d4,0.25904562107181583,0.01915203151822616,0.7096007737429525,0.025355222507420592
c41,2.965434370033104e-05,4.768050927288101e-05,2.6697872094712382e-05,3.8021675425748728e-06
c42,0.046507541388380785,0.006086322584434167,0.24199686408226703,0.012073679385318503
e5,0.0012044420614275245,0.0013261714092478256,0.01924073387778388,0.0021130411659716253
c51,-2.1205003859396453e-05,0.00010484322887437217,0.00010675613607387593,4.719800130036513e-05
c52,0.00126505572343272,0.0015430795187747215,0.03187773728221449,0.003730953600866675
K6,0.00011123791861373458,0.00013142800396110594,0.00033789935230890797,0.0001374324522971956
f6,-4.191033052089486e-05,0.0002746101511927394,0.0011365614121750466,0.000282313955538154
b6,0.004525332270234955,0.0026307110405857912,0.08250411716285437,0.0068989812372291
c6,0.0035778407691972342,0.0018296609544877743,0.05334701399168599,0.005495874272188395
K7,7.254873159879466e-05,7.309251245814155e-05,0.00011522047727753412,3.274498741799904e-05
g7,0.00037499501706965546,0.0011839933244792485,0.0032540949308962576,0.000796276871182472
b7,0.0017106283932753162,0.0015736735927504822,0.014985732374066262,0.0014017451195652809
c7,0.001480460538511264,0.001109878387288356,0.009778391531226182,0.0013445907741673673
dummy,0.0,0.0,0.0,0.0
