parameter_names,S1,S1_conf,ST,ST_conf
sigma,9.093042897129306e-05,0.0003367518447656531,0.001191327073337581,0.0002470685428317114
f1,2.9498524690665435e-05,0.0009682264617659438,0.00893989519626171,0.000647530680440407
K2,0.3972836899478073,0.006897076523433059,0.47952808779782996,0.0059635639738443704
b2,0.00305742546180621,0.0039530524426276475,0.1243065688951391,0.002878480623274615
a2,0.032445230127809706,0.0031357763176945,0.09126172083395304,0.0023458929310300708
d2,-0.00025042935741536595,0.0010113477832265267,0.011011371879450222,0.0008039193211614372
e2,0.005161697889106405,0.0017636779506429033,0.02816742914956621,0.0012888604317951757
g2,0.007916156454148126,0.0020759544553817662,0.04750843526013768,0.001776998685236836
c3,0.02158523336662577,0.004508836479777967,0.20233505942609634,0.004566436972218013
b3,0.018970511804316505,0.00442043970571636,0.18057077898933271,0.003743240709765366
d4,0.007060937293398203,0.001967165512380328,0.033405206609443315,0.0018820995804467858
c41,-8.372971050972259e-05,0.00013333982263284737,0.00019613229467153217,9.125268822114346e-05
c42,0.0016288265722606743,0.001351665103646754,0.01693307557299078,0.001125333771795861
e5,0.007232736850860915,0.0021239466111025915,0.036975852487406626,0.0017404860845770895
c51,-3.64851520740557e-05,0.00047809878662198813,0.0022433088682447646,0.00030170389564321287
c52,0.009079029135043047,0.0020919664152134827,0.041613840536352247,0.001651407741832641
K6,-0.0002785476046549537,0.00040947913395205027,0.0017217772737191154,0.000305866355829329
f6,-0.00045515868740285474,0.000514541415808667,0.0021513835119557428,0.00037577790253838375
b6,0.07411495020025119,0.005258805845585522,0.23705000438064933,0.005849498570756088
c6,0.029143756348367952,0.003915137690110053,0.14608057900370713,0.003723686847958699
K7,-0.0005065554328277412,0.0005802997970918487,0.0031202110804696478,0.0003217450883084912
g7,0.0020047942143511283,0.001771670346513923,0.019541680341987566,0.0010329855769242535
b7,0.02127036807958784,0.003356621750733003,0.07493700995330727,0.002255402677490977
c7,0.005300150622529775,0.001838498119251384,0.03316566068091099,0.0012824980440942595
dummy,0.0,0.0,0.0,0.0
