parameter_names,S1,S1_conf,ST,ST_conf
sigma,0.000522635523053253,0.0005005401113151123,0.0017913956155247096,0.0004486192162318582
f1,0.00012061839873574862,0.001057610353472742,0.00956767085148255,0.0012576726567233587
K2,0.07262376772627675,0.0047408627473421745,0.23247333892135089,0.006338603972809304
b2,0.0015249350530033522,0.0029857646900498733,0.08189322966631211,0.0035531870094650544
a2,0.014593968289360226,0.0030726137407903597,0.10121027234036456,0.004387676461727364
d2,-0.00034790003674135144,0.00124815714625008,0.015472240703037737,0.0016732595713039857
e2,0.007407905518310384,0.002257673965622862,0.057938145926401084,0.0036335205306900335
g2,0.0016959126144034567,0.001121686370554395,0.01229853021098478,0.00112275164270149
c3,0.17214940770468135,0.007023841445483301,0.4320561906683538,0.007714260496252049
b3,0.10807574500013441,0.006157054855749748,0.3312433581773087,0.008030520350057663
d4,0.003495489707956114,0.0015272340607119983,0.03206272412954926,0.0023232258144064172
c41,1.8964472103035393e-05,0.00013108928481305357,0.0002758908272610061,0.0001842491703779226
c42,0.0008030135342025907,0.0014975002982180023,0.021818528890694574,0.0017341499615521458
e5,0.07269921792579655,0.006185570589875132,0.2511454566059007,0.005292214013563136
c51,-2.0743434094290066e-05,0.0008540172887784056,0.006670616478922755,0.0007674010183334516
c52,0.07772896760283163,0.005540029936881346,0.23892447625819244,0.006085702544132893
K6,-6.485116564355922e-05,0.0005018014080484278,0.0028952414160200025,0.0007962969942456201
f6,-0.0002572450011438718,0.0003881794471750879,0.0018702578719095393,0.0005136640042671617
b6,0.02141819113576784,0.004083654531300671,0.15161566885643488,0.00619417125273133
c6,0.013296252689708604,0.004000222866571993,0.11525193552006095,0.005167551277642333
K7,9.785114852561403e-05,0.00041543678059317927,0.0017940581577802974,0.0006762282476443107
g7,0.00046680648404810846,0.0007042465209320379,0.004920857711754082,0.0009258030490847046
b7,0.0024957664573901465,0.0016792480645672248,0.02500342645139092,0.001706292532424387
c7,0.0005011574292528216,0.0013614393591504272,0.017527826453406444,0.0012887963831095554
dummy,0.0,0.0,0.0,0.0
