parameter_names,S1,S1_conf,ST,ST_conf
sigma,-5.7842486478131466e-05,0.00019013129103879412,0.0006383442421967963,0.0002095088649530154
f1,0.0004444898217149458,0.0006504526437524647,0.0054463976092766694,0.0013853027339185877
K2,0.02441675795462001,0.005112911984699628,0.19656428093947295,0.011720370890578646
b2,0.00043951716360794056,0.003164033448926502,0.06582667090969306,0.007510617216080077
a2,0.008707219439849024,0.003050078437151957,0.10173698906625327,0.007277027759423512
d2,0.0001420021571168546,0.00413585693356442,0.06953680989172935,0.008632111247034644
e2,0.0015666458864950297,0.0014307172459801002,0.020552319403478365,0.0025133405214084726
g2,0.0006423193380328531,0.0007945817335873147,0.008544719453757052,0.0018039359919720147
c3,0.06129098026682066,0.007864207370322045,0.35172213739878067,0.018268381158278765
b3,0.03957325255963854,0.005830419610787193,0.2750616728619633,0.017388232375481656
d4,0.21432757534760946,0.02034783116226308,0.7074031636027136,0.027943676464941686
c41,2.2843734815846407e-06,9.151426974888765e-05,0.00039446410355069826,0.00013356660695750916
c42,0.03604902936255438,0.005184460997384442,0.23023335533046915,0.015089360678969987
e5,0.0014432586392430417,0.0017588701166912635,0.027775120156056286,0.0041677400776116355
c51,1.752102718218799e-05,0.0003102420277582077,0.0012438405120407166,0.00034275067693650296
c52,0.0019630447905039186,0.0019512233103054816,0.03822088143073181,0.004542086959004878
K6,-9.498393128406719e-05,0.0003938579537405051,0.0012219496525823748,0.00041026018441343224
f6,-8.669211974430626e-05,0.00038186666154393684,0.0012250348660161503,0.0007092794149996481
b6,0.007658669959703644,0.003540513978405663,0.1549374828101467,0.014734121114898507
c6,0.005022675065101672,0.0026722549248109355,0.10519210059087933,0.009976883792288263
K7,-1.6533158217619432e-05,0.00024178412418481934,0.0006038326793263365,0.00024665536657969176
g7,0.000732424682225619,0.0014332496990730381,0.003738016744574402,0.0008111780267093757
b7,0.0029761412606262713,0.0018057363992258033,0.01757081720079367,0.0020076349603166386
c7,0.0016209720612227196,0.0013975998055360446,0.012851811278093981,0.0019165479607513869
dummy,0.0,0.0,0.0,0.0
