parameter_names,S1,S1_conf,ST,ST_conf
sigma,-3.5113915757308506e-05,0.00024606944104082595,0.0006298515206392121,0.00022295090447274594
f1,0.0006014928439598067,0.0007890388124052462,0.007325916793496444,0.0018213133740175563
K2,0.0246920166443915,0.005042093597045845,0.1975368383059254,0.012905071413132943
b2,-8.671246543047419e-06,0.003185724435255734,0.06265016319125442,0.00741746534599609
a2,0.00724444081306689,0.003682408823383049,0.09865555474579575,0.008995535174040276
d2,-0.0003779000134859078,0.004755126441214938,0.06943917324690296,0.008565918423552896
e2,-0.00015921799706234107,0.0017730119431314528,0.02042104208845108,0.0027158882808791004
g2,0.00036533921859013173,0.0009562755184904829,0.008190079247664373,0.0015099800898665538
c3,0.06199438763523349,0.007368677034637671,0.3481948612773171,0.020427909933978184
b3,0.03957225268032724,0.005522973202449679,0.2711818557036064,0.017170815957118436
d4,0.21613857363007152,0.01941880389113227,0.7046340034333383,0.02728882564343005
c41,-0.00017377816769203612,0.0004663667701265572,0.00022899128566971418,0.00013371441984229483
c42,0.03770655541088482,0.005313775103798227,0.2323332262367112,0.014601497471772945
e5,0.001055704485130573,0.0016652976917930467,0.025298407505795945,0.0034882064751327294
c51,-0.0003683953416995114,0.0005648932516812533,0.0006699548253129476,0.00018976804262732142
c52,0.0007772441065915984,0.0024242943291276856,0.03774642069381473,0.004593589906529265
K6,-0.00034416201485132163,0.0006017360061924544,0.0017037311799863388,0.0011889667909771092
f6,-0.0002298956781059387,0.00031217855680983113,0.0016064541703358717,0.0006112899594416377
b6,0.0062731144205369896,0.003926731759828711,0.14086359958553457,0.012752462727305966
c6,0.004168900936505946,0.0025756196129499208,0.09726433655849692,0.011052605902435017
K7,-0.00013305273315452622,0.0004792782367198463,0.00045861684971294683,0.00016177174063564294
g7,0.0005060232359553909,0.0016050421765899429,0.0035494952652389833,0.0007096324136853214
b7,0.0024983964831872337,0.0021657957619170354,0.018483442244935675,0.0023084091105416223
c7,0.0013977199579692761,0.0013665654705824605,0.01190798887942979,0.0016188809558629553
dummy,0.0,0.0,0.0,0.0
