parameter_names,S1,S1_conf,ST,ST_conf
sigma,8.867819987981526e-05,0.0001840609347255949,0.0001680668663827943,3.20487963203413e-05
f1,0.0011570793201124215,0.0011199065014725151,0.016168674208116747,0.0032574254839192276
K2,0.02523452685600801,0.005868666193971462,0.19148390772343965,0.012856840111226953
b2,0.00023111373331921207,0.0029832376048721638,0.05715617660746981,0.0060785794186024745
a2,0.008238889220855779,0.003631261169322092,0.09592375960107019,0.0072933309027532174
d2,-3.270911758711808e-06,0.003707020273959642,0.059861381188299825,0.008283139201476615
e2,0.0007223585758809875,0.001336092455492517,0.018418948645056808,0.0023045134723693335
g2,0.000367502790933053,0.0007542857430680161,0.007787187157677806,0.0015464130921537486
c3,0.06136919881065303,0.006842515928899823,0.33861905254708596,0.02175797320381561
b3,0.03934820861952236,0.005676645905535501,0.25747824218763116,0.01599755302379478
d4,0.2375205690408932,0.020469175586840523,0.7142030106152306,0.028928850600871428
c41,3.9739290473634194e-05,6.041414513195467e-05,0.0001023176866380876,0.0001042119927892906
c42,0.04088542259007185,0.005541493457514487,0.23219308271375644,0.01465174418342055
e5,0.0014116289058777006,0.0016933363598067082,0.021101874764477502,0.002816110462564504
c51,-3.5266587359086563e-05,0.00012733386419335618,0.00026424215841935444,9.690610726389321e-05
c52,0.0017490862129934629,0.0018885068164965794,0.03432063171383423,0.00443213503004062
K6,0.00014031783557747873,0.0002850246731526085,0.0016555128491134333,0.0014450485052290754
f6,-1.8155639530866806e-05,0.0003186270722751206,0.0015349444801437625,0.00047017805654358006
b6,0.005399681364493246,0.0031927337183435805,0.11645944482156124,0.010626223771269261
c6,0.004050891270765359,0.002151129149094001,0.07687312664265578,0.008173578090967571
K7,-8.143118197599376e-05,0.0002758246429374601,0.00023366813912484313,0.00010022339184777316
g7,0.0003589733797004037,0.0014037911734280381,0.0031331346848021526,0.0006724744759550276
b7,0.002169712863765986,0.0017216892914731403,0.0164447680524545,0.0018205236944467884
c7,0.001417267338093027,0.0012151019276964796,0.010777841423228164,0.001525537947478368
dummy,0.0,0.0,0.0,0.0
