parameter_names,S1,S1_conf,ST,ST_conf
sigma,0.0003020179677857961,0.0005244190729396384,0.0019347209990734815,0.0003893358319729145
f1,0.0009856878740092413,0.0012514252936849024,0.01189721040198419,0.0012861646181965018
K2,0.07184825522738558,0.0057856475222734455,0.2300630204011875,0.00650434447110473
b2,0.0009914559004711963,0.0032335950626398383,0.07694091169409989,0.0038797432830171143
a2,0.015617963958170724,0.00287472171223273,0.09762155089439421,0.003391250648878254
d2,0.0003449692544762435,0.0012375414188924411,0.014054942674641984,0.001443232369544168
e2,0.006399869712105378,0.0023986337687307052,0.05488308235861495,0.0031196704526783884
g2,0.0019126611169923643,0.0010499286705834112,0.011512852750051487,0.000980705054883685
c3,0.17336296829167935,0.008145434635031566,0.4310495781581824,0.008716565004546439
b3,0.11066737052846429,0.006114940098712825,0.33190683883662253,0.007393516997508942
d4,0.0036599138586197034,0.0015214602793132718,0.029977574194907933,0.0022943635312844086
c41,3.292737947962749e-05,6.764414633540348e-05,8.909741785660829e-05,5.5020323585755005e-05
c42,0.0007718947528949284,0.0014399768025385624,0.02164894897691305,0.0017998168635626618
e5,0.07730806663129423,0.006261642428600628,0.25211267401560544,0.004887314509170518
c51,0.0006085030983869252,0.0006816167074323233,0.004692900298773246,0.0005598699655883371
c52,0.07744289068806776,0.005852477435467712,0.23883864966170934,0.0063336597896081585
K6,1.3333756295458728e-05,0.0005711603351180851,0.002807703244611435,0.0007446992317457667
f6,9.355507814850432e-05,0.0006584988140425764,0.00246447288755781,0.0005863235443794248
b6,0.021535395398514366,0.004228212299829932,0.14717164683395614,0.004909648731698409
c6,0.011868167145408162,0.003693669053997766,0.11201017678596933,0.004536686510661152
K7,0.0002920626289617603,0.0004858735027631854,0.0013614754791815844,0.0004013241865995883
g7,0.000790798666250822,0.0006342651448774553,0.004701167837444744,0.0005780842111614184
b7,0.0031349913808954824,0.001768025031986559,0.02436660576219299,0.0016450640622888485
c7,0.0010602435352322992,0.0013865261442069594,0.016637576840010576,0.0012083312125402148
dummy,0.0,0.0,0.0,0.0
