parameter_names,S1,S1_conf,ST,ST_conf
sigma,-3.358261817750191e-05,0.0005815228726440307,0.0019969335493844683,0.000337929474569673
f1,-0.0007137404929034232,0.0010416002310292356,0.010629266367413043,0.001203228317420366
K2,0.07333017422435388,0.006102821671853929,0.23198972649048813,0.006194378414247417
b2,0.0013476211639096845,0.002780768221038681,0.07894354541162357,0.003694920049608762
a2,0.014858185743935009,0.0031556588877269458,0.09901856435056092,0.004181321495236029
d2,-0.00029092860102665653,0.0012446793828943309,0.014832620434845688,0.0015104631968014435
e2,0.005925814816636447,0.0026330446751264606,0.05742264307474807,0.003642481754091876
g2,0.0013815436101789684,0.0010496501363094861,0.011826723122326362,0.0010567678006767522
c3,0.17171872147171732,0.007334365466490445,0.4294222891376061,0.008025282485191958
b3,0.10917488629021668,0.0054833979346075095,0.3293845123303566,0.00719741946848553
d4,0.0034596485103764577,0.0018492399895476872,0.03159838495376116,0.001996123125079359
c41,1.0946919805322514e-05,0.00018426161765600993,0.00030671083650151933,0.0002043863720041202
c42,0.0011906525478715304,0.0015455170272279655,0.021522988431521502,0.0020779180303394508
e5,0.07633485348770293,0.00622929736886191,0.2509833332810584,0.005330107144605488
c51,0.00011231262347590703,0.0008510002277855336,0.0058152425800259274,0.0007008280226793857
c52,0.07685561843793191,0.005358270063117731,0.238672898955769,0.0064624680586223915
K6,-0.0002532540455898684,0.0006198687519188048,0.0025457821268229587,0.0005985909359868157
f6,-0.0007791209233961599,0.000608774992469431,0.002590260823192415,0.0005816896665031405
b6,0.02081816939881302,0.004137242003484212,0.1504365406311992,0.005138195098601202
c6,0.0122897860255563,0.003518426341553787,0.11419837198430402,0.004899362107169677
K7,-0.0003662090910320792,0.00038924061903166865,0.0018550596616990678,0.0005029958459443852
g7,-0.00014621399551839468,0.0007133100181237966,0.0049495566616792825,0.0006438184762854376
b7,0.0036524779896277325,0.0018316209288276118,0.024035734630145217,0.0016747439759978177
c7,0.0009998111383104724,0.0014175201813805733,0.018056314589571163,0.0015393864589813002
dummy,0.0,0.0,0.0,0.0
