parameter_names,S1,S1_conf,ST,ST_conf
sigma,-2.8742323244767426e-06,0.0003238042620632578,0.0008353842649315916,0.00020040695622152807
f1,0.004363114042255172,0.001557474177000318,0.021641697338212643,0.001193845128908395
K2,0.39450620126595026,0.0073261148497471285,0.4724956087066506,0.005980582264503125
b2,0.001995533850734419,0.003345171830967156,0.12305056856626624,0.002675057166378767
a2,0.03614889756207291,0.0032192653695187943,0.09658001639057723,0.0023345113033327617
d2,3.9456277989575495e-05,0.0011430530527078645,0.010589308099282914,0.0008299710805848832
e2,0.004816184962002681,0.0017524800920681691,0.027691087725777882,0.0013813731638191167
g2,0.007368259208714266,0.002445488052303874,0.04600801592206694,0.0015584985947661798
c3,0.02142402716491306,0.004718605592871625,0.19805903674453157,0.004711402971144169
b3,0.01936921370437671,0.003976393851260246,0.17604223364191068,0.0045060927449988184
d4,0.007256197817578687,0.0020538404619954774,0.03323100184435758,0.0016258938812207379
c41,-6.462951124475399e-05,0.0001480704901370408,0.00017734946100079723,0.00016336636990584003
c42,0.0010934114668157355,0.0013092655078157395,0.016712126799397445,0.001109440875730878
e5,0.007430876674784905,0.0019837899820642495,0.036213697507741276,0.0014687182287866354
c51,-9.284115181848911e-05,0.0004207868418264754,0.001572857634453797,0.00027669243562207925
c52,0.008222190153440926,0.0021769578216620207,0.03998939084747189,0.001473919559176243
K6,-4.863701459716557e-05,0.0004561290543900536,0.0016344025697194748,0.0002560073716910348
f6,-0.00014370771547470848,0.0005455899527536867,0.002607317204393782,0.0003124653971582069
b6,0.07656523639640864,0.004973378068288943,0.2351635602460537,0.005541823751484571
c6,0.03024505767436278,0.004365262382109653,0.14273628000996683,0.004069619151532967
K7,-0.0004038879839281571,0.0005566662956954879,0.00285631644479154,0.0002838470519605788
g7,0.001357015875194988,0.0014772539941629163,0.019098963902419438,0.0009791630793156362
b7,0.020462912939980645,0.002780147222090775,0.07229237783549017,0.0022850573248284337
c7,0.0052512359091645726,0.0020168571426123134,0.03213729261458675,0.001372945452496144
dummy,0.0,0.0,0.0,0.0
