parameter_names,S1,S1_conf,ST,ST_conf
sigma,4.20359105640449e-05,0.0004653506620919171,0.0015014680659834894,0.0004156847067129037
f1,-0.00025291113320618526,0.0012585592606513215,0.015171899907260073,0.0015881708472280484
K2,0.07014754688715877,0.005327485212231373,0.22689586676072898,0.006223154456105885
b2,0.0008264773277592006,0.002962383141709115,0.07558387086344874,0.003568044511569578
a2,0.014370970038242802,0.00306141964063953,0.09810653485326533,0.0037835863034411076
d2,-0.00047775590057512284,0.0011924641004589663,0.01395976589106022,0.0013869922083641567
e2,0.005596195522206496,0.002588688164518632,0.053494332024629145,0.003081447505795401
g2,0.002153652214996133,0.0010580428845032228,0.010535792589237493,0.00097114290080257
c3,0.1726480674477118,0.006741209419639921,0.4276917703771591,0.00876640076958581
b3,0.11061859501855498,0.006190059209453016,0.3278207577796934,0.007229886202445162
d4,0.003258104264025217,0.0019425199812202094,0.028930016925356957,0.001956211621039319
c41,-5.45181350038741e-05,5.1525135711844275e-05,6.485461518091229e-05,6.516272094757525e-05
c42,0.0005608363381330515,0.001427715715243083,0.01984943924191989,0.0016070765648929684
e5,0.07802558014581305,0.00660143050570191,0.2529640131264333,0.006025497716374854
c51,-0.0003237004439055513,0.0005958170695673297,0.003241039707508525,0.00044645146873196275
c52,0.07857211894056067,0.005653470371370213,0.23826517216575813,0.00579238005638052
K6,-2.8381598984244923e-05,0.0005768554067913718,0.0022593918403454234,0.0005757666998926634
f6,-3.157362007418043e-05,0.0006195125128559933,0.0029621234228285275,0.0007434120187079447
b6,0.019692626496742083,0.003911631351997525,0.1429254104416576,0.0057256098259345295
c6,0.010943531627321222,0.003314156762220494,0.10682729746230334,0.005199745545077834
K7,-0.00022316858002723337,0.00044603362736087574,0.001358659730860436,0.000467727455554611
g7,0.00010271784556535282,0.0007227428429070311,0.004786282892308379,0.0007790808447153598
b7,0.003005098771298111,0.0015392336936300036,0.023049521713503416,0.001700566857740526
c7,0.000930350508214571,0.001402561312034877,0.016549211497733564,0.0011169623670830252
dummy,0.0,0.0,0.0,0.0
