parameter_names,S1,S1_conf,ST,ST_conf
sigma,-7.054785029651136e-05,0.00018351049575838322,0.0005149744301765282,0.0001709693237185061
f1,0.00046022329486865554,0.000693442758300006,0.005264911764446756,0.0012410277387654637
K2,0.026033122771172073,0.005159041262914961,0.20143595677174908,0.013691256230525523
b2,5.850534864777313e-05,0.0032213684614255675,0.06582722511763837,0.007560267060144313
a2,0.007977533480284368,0.00365375212108275,0.09986499410596204,0.008814614662059343
d2,0.00039887527036076576,0.004135974991477621,0.07442803056658001,0.009791705721042553
e2,0.0014061552600668507,0.0012025962313747772,0.021345776004510156,0.003121607627424742
g2,0.0006576173083472106,0.0007871058810835349,0.008537406797701048,0.001585085395007561
c3,0.061699633761517964,0.006962660349154206,0.351495277116932,0.0213450858608012
b3,0.038927817565699616,0.005240048245817616,0.2716313484689955,0.018444060038746917
d4,0.2083681819350672,0.020105809548339872,0.7015650888113143,0.028977062919091155
c41,-9.718265461623238e-06,0.00010715731264289656,0.0005219936205090721,0.00024998095901002836
c42,0.037034411820271236,0.0055002978631884785,0.2355764253447143,0.014524180010762184
e5,0.0008291950418086362,0.0018618292079921061,0.027674292099570764,0.004200859488829218
c51,-3.073320470108251e-05,0.00030233902438352736,0.0012014063729337283,0.00024030404309046953
c52,0.0014448806234166067,0.001768357872292996,0.04006857227871466,0.0051054879333000324
K6,-0.0001898318206445719,0.0003953541354078347,0.0015177122760600787,0.0006241988172922135
f6,6.101091477687485e-05,0.00027788879052367447,0.0013290246319043746,0.0006312719653067975
b6,0.006487656676816039,0.004330448822430027,0.14725689278934384,0.014510819670581465
c6,0.0049953404942464875,0.002861426584812348,0.10128999700771482,0.0117294236738785
K7,6.64879828284197e-05,0.00018026485477383724,0.00043129309716203755,0.00014243482144066284
g7,0.0007720304975506311,0.0013493067830149326,0.003597244390825907,0.0007948806416946262
b7,0.002721279473193681,0.0019963929586434325,0.018057159265327666,0.002170105155452989
c7,0.0014650785985198048,0.0014675517126648532,0.013176846467949352,0.0019657698547443933
dummy,0.0,0.0,0.0,0.0
