parameter_names,S1,S1_conf,ST,ST_conf
sigma,-6.750227053983603e-07,0.0004015073399300528,0.0011600164966322924,0.00023978288692066282
f1,0.0021954034737850917,0.001182474726408163,0.014660174975418867,0.0010460367619435044
K2,0.3962263371554206,0.0073906910962085424,0.47571109227775715,0.005401919010545847
b2,0.003404428398980804,0.003942393151662818,0.12355527225937428,0.003114733118544323
a2,0.03484943746249374,0.0034673597050693212,0.09445392884530072,0.002376877588967677
d2,0.00040325653209385406,0.0010830830067940448,0.010642813069469143,0.0008133573282128017
e2,0.00519106834743683,0.0019243341281880387,0.028375645033678187,0.0011401061131501224
g2,0.007832354131463886,0.0021282949365578666,0.04657332244337239,0.001637168242593488
c3,0.022421303595064314,0.004843123498261098,0.20005926628337778,0.00473498277825776
b3,0.020682274907959576,0.004311419110190358,0.17891283180245995,0.004691231204300393
d4,0.007411866778853884,0.002082788831888911,0.03323571122389548,0.001907875371434438
c41,-3.2419160074062454e-05,0.00012072575345780877,0.00010389400349458183,6.71394241875253e-05
c42,0.001962156153956557,0.0013913853124727423,0.016849336809439012,0.001030874093657228
e5,0.008405895556690305,0.001862866868470797,0.037274115302538845,0.0016142481145904007
c51,0.0001895343758716688,0.0004453784596084846,0.001841956634673673,0.0002613100158416833
c52,0.009518790120917322,0.0020243196989404816,0.04076291605945185,0.001444814699302822
K6,-8.371086686543665e-08,0.00045646020649658215,0.0017694842270991025,0.0003613370646270345
f6,-8.002040826777692e-05,0.0005502782647018595,0.002344015236195835,0.000341030175404478
b6,0.0754245334447037,0.005471929152823713,0.23600589917423098,0.00576307372268467
c6,0.03008068215214227,0.003664401755576753,0.14486065629897077,0.00463438563096252
K7,-0.0004258360919454757,0.0006057831944371523,0.0030015083324112257,0.0003174260386400441
g7,0.0020193395556235626,0.0014535109632503051,0.019145190898220765,0.0008852704484918996
b7,0.020384202320850888,0.0029181596017024045,0.07374704439430849,0.0022310658453544214
c7,0.0053266434061438606,0.0019267144608072471,0.03288972222240706,0.0012659463190611683
dummy,0.0,0.0,0.0,0.0
